batch	work_id	title	input_path	output_path	pdf_path	status	error	changes	before_total	after_total	before_register_jump	after_register_jump	before_dangling_tie	after_dangling_tie	before_accidental_on_tie_continuation	after_accidental_on_tie_continuation	before_sparse_fragment	after_sparse_fragment	before_sparse_window	after_sparse_window	removed_dynamics	removed_hairpins	normalized_dangling_ties	suppressed_tie_continuation_accidentals
cpdl_5_voice_quartet_plus_viole	162	Sì gioioso mi fanno i dolor miei	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/162_s_gioioso_mi_fanno_i_dolor_miei.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/162_s_gioioso_mi_fanno_i_dolor_miei/162_s_gioioso_mi_fanno_i_dolor_miei_optimized.musicxml		ok		4	4	1	2	0	0	0	1	0	0	0	1	1	85	71	1	0
cpdl_5_voice_quartet_plus_viole	163	T'amo, mia vita	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/163_t_amo_mia_vita.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/163_t_amo_mia_vita/163_t_amo_mia_vita_optimized.musicxml		ok		10	11	1	11	1	0	0	0	0	0	0	0	0	65	58	0	0
cpdl_5_voice_quartet_plus_viole	164	Tall'or sano desio	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/164_tall_or_sano_desio.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/164_tall_or_sano_desio/164_tall_or_sano_desio_optimized.musicxml		ok		6	10	4	7	2	1	0	0	0	2	2	0	0	115	86	1	0
cpdl_5_voice_quartet_plus_viole	165	Tirsi morir volea	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/165_tirsi_morir_volea.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/165_tirsi_morir_volea/165_tirsi_morir_volea_optimized.musicxml		ok		15	18	1	15	0	2	0	0	0	1	1	0	0	105	96	2	0
cpdl_5_voice_quartet_plus_viole	166	Tu m'uccidi, o crudele	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/166_tu_m_uccidi_o_crudele.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/166_tu_m_uccidi_o_crudele/166_tu_m_uccidi_o_crudele_optimized.musicxml		ok		11	17	6	15	4	0	0	0	0	2	2	0	0	75	64	0	0
cpdl_5_voice_quartet_plus_viole	167	Tu piangi, o Filli mia	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/167_tu_piangi_o_filli_mia.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/167_tu_piangi_o_filli_mia/167_tu_piangi_o_filli_mia_optimized.musicxml		ok		13	16	3	14	3	0	0	2	0	0	0	0	0	75	58	2	0
cpdl_5_voice_quartet_plus_viole	168	Tu segui, o bella Clori	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/168_tu_segui_o_bella_clori.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/168_tu_segui_o_bella_clori/168_tu_segui_o_bella_clori_optimized.musicxml		ok		8	12	4	9	1	0	0	0	0	2	2	1	1	65	50	0	0
cpdl_5_voice_quartet_plus_viole	170	Voi volete ch'io mora	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/170_voi_volete_ch_io_mora.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/170_voi_volete_ch_io_mora/170_voi_volete_ch_io_mora_optimized.musicxml		ok		15	40	8	18	7	6	0	15	0	1	1	0	0	85	70	34	1
cpdl_5_voice_quartet_plus_viole	171	Volan quasi farfalle	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/5-voices/reductions/string_quartet_plus_viole/171_volan_quasi_farfalle.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_5_voice_quartet_plus_viole/171_volan_quasi_farfalle/171_volan_quasi_farfalle_optimized.musicxml		ok		14	17	5	14	4	0	0	2	0	1	1	0	0	100	85	2	0
cpdl_6_voice_string_quartet	21	Ad te levavi animam meam	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/021_ad_te_levavi_animam_meam.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/021_ad_te_levavi_animam_meam/021_ad_te_levavi_animam_meam_optimized.musicxml		ok		38	59	5	44	5	9	0	6	0	0	0	0	0	88	84	16	1
cpdl_6_voice_string_quartet	22	Adoramus te Christe	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/022_adoramus_te_christe.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/022_adoramus_te_christe/022_adoramus_te_christe_optimized.musicxml		ok		32	60	2	33	2	15	0	12	0	0	0	0	0	68	64	28	0
cpdl_6_voice_string_quartet	23	Aestimatus sum	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/023_aestimatus_sum.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/023_aestimatus_sum/023_aestimatus_sum_optimized.musicxml		ok		29	37	1	24	1	10	0	3	0	0	0	0	0	52	48	16	1
cpdl_6_voice_string_quartet	24	Ardens est cor meum	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/024_ardens_est_cor_meum.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/024_ardens_est_cor_meum/024_ardens_est_cor_meum_optimized.musicxml		ok		54	95	1	53	1	28	0	14	0	0	0	0	0	76	72	43	0
cpdl_6_voice_string_quartet	25	Assumpta est Maria	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/025_assumpta_est_maria.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/025_assumpta_est_maria/025_assumpta_est_maria_optimized.musicxml		ok		29	36	2	34	2	2	0	0	0	0	0	0	0	40	36	3	0
cpdl_6_voice_string_quartet	26	Astiterunt reges terrae	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/026_astiterunt_reges_terrae.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/026_astiterunt_reges_terrae/026_astiterunt_reges_terrae_optimized.musicxml		ok		37	66	1	47	1	15	0	4	0	0	0	0	0	36	32	20	0
cpdl_6_voice_string_quartet	27	Ave sanctissima	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/027_ave_sanctissima.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/027_ave_sanctissima/027_ave_sanctissima_optimized.musicxml		ok		75	97	16	90	16	3	0	4	0	0	0	0	0	84	80	11	0
cpdl_6_voice_string_quartet	28	Da pacem Domine	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/028_da_pacem_domine.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/028_da_pacem_domine/028_da_pacem_domine_optimized.musicxml		ok		23	31	0	24	0	6	0	1	0	0	0	0	0	68	64	10	0
cpdl_6_voice_string_quartet	29	Discedite a me	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/029_discedite_a_me.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/029_discedite_a_me/029_discedite_a_me_optimized.musicxml		ok		46	74	2	51	2	19	0	4	0	0	0	0	0	80	76	32	0
cpdl_6_voice_string_quartet	30	Domine Deus	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/030_domine_deus.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/030_domine_deus/030_domine_deus_optimized.musicxml		ok		56	69	2	61	2	5	0	3	0	0	0	0	0	80	76	8	0
cpdl_6_voice_string_quartet	31	Ecce quomodo moritur justus	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/031_ecce_quomodo_moritur_justus.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/031_ecce_quomodo_moritur_justus/031_ecce_quomodo_moritur_justus_optimized.musicxml		ok		34	61	2	35	2	15	0	11	0	0	0	0	0	60	56	22	0
cpdl_6_voice_string_quartet	32	Ecce vidimus eum	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/032_ecce_vidimus_eum.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/032_ecce_vidimus_eum/032_ecce_vidimus_eum_optimized.musicxml		ok		63	86	18	62	18	16	0	8	0	0	0	0	0	88	81	24	3
cpdl_6_voice_string_quartet	33	Franciscus humilis	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/033_franciscus_humilis.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/033_franciscus_humilis/033_franciscus_humilis_optimized.musicxml		ok		63	118	8	68	8	31	0	19	0	0	0	0	0	88	84	50	0
cpdl_6_voice_string_quartet	34	Gaudeamus omnes	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/034_gaudeamus_omnes.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/034_gaudeamus_omnes/034_gaudeamus_omnes_optimized.musicxml		ok		72	111	9	77	9	20	0	14	0	0	0	0	0	64	60	34	0
cpdl_6_voice_string_quartet	35	In monte Oliveti	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/035_in_monte_oliveti.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/035_in_monte_oliveti/035_in_monte_oliveti_optimized.musicxml		ok		38	76	2	36	2	31	0	9	0	0	0	0	0	64	60	41	0
cpdl_6_voice_string_quartet	36	Jerusalem, surge	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/036_jerusalem_surge.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/036_jerusalem_surge/036_jerusalem_surge_optimized.musicxml		ok		48	120	15	65	15	37	0	18	0	0	0	0	0	76	66	57	0
cpdl_6_voice_string_quartet	37	O anima sanctissima	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/037_o_anima_sanctissima.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/037_o_anima_sanctissima/037_o_anima_sanctissima_optimized.musicxml		ok		66	111	5	66	5	28	0	17	0	0	0	0	0	100	96	48	0
cpdl_6_voice_string_quartet	38	O Beata Mater	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/038_o_beata_mater.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/038_o_beata_mater/038_o_beata_mater_optimized.musicxml		ok		58	64	6	58	6	4	0	2	0	0	0	0	0	72	68	6	0
cpdl_6_voice_string_quartet	39	O Oriens	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/039_o_oriens.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/039_o_oriens/039_o_oriens_optimized.musicxml		ok		55	71	5	58	5	10	0	3	0	0	0	0	0	72	68	14	1
cpdl_6_voice_string_quartet	40	O sacrum convivium	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/040_o_sacrum_convivium.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/040_o_sacrum_convivium/040_o_sacrum_convivium_optimized.musicxml		ok		48	54	4	51	4	2	0	1	0	0	0	0	0	32	28	3	0
cpdl_6_voice_string_quartet	41	O vos omnes (1611)	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/041_o_vos_omnes_1611.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/041_o_vos_omnes_1611/041_o_vos_omnes_1611_optimized.musicxml		ok		49	123	9	48	9	43	0	32	0	0	0	0	0	32	24	82	0
cpdl_6_voice_string_quartet	42	Plange quasi virgo	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/042_plange_quasi_virgo.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/042_plange_quasi_virgo/042_plange_quasi_virgo_optimized.musicxml		ok		40	60	1	29	1	20	0	11	0	0	0	0	0	40	33	30	0
cpdl_6_voice_string_quartet	43	Recessit pastor noster	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/043_recessit_pastor_noster.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/043_recessit_pastor_noster/043_recessit_pastor_noster_optimized.musicxml		ok		40	70	7	41	7	19	0	10	0	0	0	0	0	80	76	31	0
cpdl_6_voice_string_quartet	44	Sana me Domine	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/044_sana_me_domine.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/044_sana_me_domine/044_sana_me_domine_optimized.musicxml		ok		42	42	1	36	1	4	0	2	0	0	0	0	0	68	64	6	0
cpdl_6_voice_string_quartet	45	Sepulto Domino	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/045_sepulto_domino.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/045_sepulto_domino/045_sepulto_domino_optimized.musicxml		ok		64	113	6	61	6	33	0	19	0	0	0	0	0	52	48	60	0
cpdl_6_voice_string_quartet	46	Sicut ovis ad occisionem	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/046_sicut_ovis_ad_occisionem.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/046_sicut_ovis_ad_occisionem/046_sicut_ovis_ad_occisionem_optimized.musicxml		ok		37	60	5	37	5	16	0	7	0	0	0	0	0	40	36	24	1
cpdl_6_voice_string_quartet	50	Tenebræ factæ sunt	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/050_tenebr_fact_sunt.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/050_tenebr_fact_sunt/050_tenebr_fact_sunt_optimized.musicxml		ok		60	132	24	73	24	35	0	24	0	0	0	0	0	104	97	61	0
cpdl_6_voice_string_quartet	51	Tristis est anima mea	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/051_tristis_est_anima_mea/051_tristis_est_anima_mea_optimized.musicxml		ok		38	54	3	32	3	15	0	7	0	0	0	0	0	52	48	24	0
cpdl_6_voice_string_quartet	52	Veni Creator Spiritus, reple	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/052_veni_creator_spiritus_reple.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/052_veni_creator_spiritus_reple/052_veni_creator_spiritus_reple_optimized.musicxml		ok		71	83	7	72	7	5	0	6	0	0	0	0	0	64	60	11	0
cpdl_6_voice_string_quartet	53	Veni sponsa Christi	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/053_veni_sponsa_christi.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/053_veni_sponsa_christi/053_veni_sponsa_christi_optimized.musicxml		ok		49	80	5	54	5	13	0	13	0	0	0	0	0	60	56	26	0
cpdl_6_voice_string_quartet	54	Verba mea	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/054_verba_mea.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/054_verba_mea/054_verba_mea_optimized.musicxml		ok		49	57	2	52	2	4	0	1	0	0	0	0	0	56	52	5	0
cpdl_6_voice_string_quartet	55	Virgo benedicta	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/055_virgo_benedicta.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/055_virgo_benedicta/055_virgo_benedicta_optimized.musicxml		ok		53	78	3	40	3	22	0	16	0	0	0	0	0	60	56	41	0
cpdl_6_voice_string_quartet	172	Donna, se m'ancidete	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/172_donna_se_m_ancidete.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/172_donna_se_m_ancidete/172_donna_se_m_ancidete_optimized.musicxml		ok		32	39	3	33	3	4	0	2	0	0	0	0	0	60	54	6	0
cpdl_6_voice_string_quartet	173	Il sol, qual or più splende	/Users/francoispachet/IdeaProjects/gesualdo/data/cpdl/6-voices/reductions/string_quartet/173_il_sol_qual_or_pi_splende.musicxml	/Users/francoispachet/IdeaProjects/gesualdo/outputs/batch_octave_optimization/cpdl_6_voice_string_quartet/173_il_sol_qual_or_pi_splende/173_il_sol_qual_or_pi_splende_optimized.musicxml		ok		54	86	6	61	6	12	0	13	0	0	0	0	0	20	16	25	0
